,DUSSELDORF_cloud_cover,DUSSELDORF_wind_speed,DUSSELDORF_humidity,DUSSELDORF_pressure,DUSSELDORF_global_radiation,DUSSELDORF_precipitation,DUSSELDORF_snow_depth,DUSSELDORF_sunshine,DUSSELDORF_temp_mean,DUSSELDORF_temp_min,DUSSELDORF_temp_max
1229,7,3.5,0.74,1.0161,1.28,0.69,0,2.0,12.0,8.2,15.0
1230,8,3.0,0.82,1.0161,0.69,0.0,0,0.0,10.5,7.3,11.8
1231,7,3.1,0.79,1.0161,0.81,0.0,0,0.2,12.1,6.6,15.0
1232,6,2.5,0.8,1.0161,1.36,0.03,0,2.3,11.5,4.8,16.2
1233,7,2.9,0.7,1.0161,1.52,0.0,0,3.1,12.5,4.5,17.2
1234,2,4.7,0.66,1.0161,1.89,0.04,0,5.2,9.6,7.8,14.8
1235,7,2.9,0.66,1.0161,2.08,0.0,0,6.3,12.4,3.6,15.2
1236,8,4.9,0.77,1.0161,0.99,0.13,0,0.7,13.3,10.4,17.4
1237,8,2.8,0.88,1.0161,0.71,1.75,0,0.0,12.7,10.2,13.5
1238,7,2.1,0.78,1.0161,1.13,0.0,0,1.2,14.4,9.2,17.3
1239,5,2.2,0.69,1.0161,1.14,0.0,0,1.2,10.8,9.0,15.4
1240,6,2.1,0.76,1.0161,0.98,0.0,0,0.6,13.5,5.5,16.0
1241,3,3.5,0.72,1.0161,2.17,0.0,0,6.7,15.8,8.4,19.7
1242,7,2.1,0.79,1.0161,0.72,0.0,0,0.0,17.7,13.0,19.6
1243,8,3.3,0.86,1.0161,0.73,0.0,0,0.0,16.6,13.0,18.0
1244,3,3.2,0.77,1.0161,1.15,0.0,0,1.2,19.5,11.9,23.2
1245,3,3.0,0.61,1.0161,3.05,0.0,0,12.8,22.6,11.2,27.0
1246,1,3.2,0.62,1.0161,3.2,0.0,0,14.0,21.4,11.2,27.0
1247,1,6.0,0.6,1.0161,3.1,0.0,0,13.2,19.4,12.2,23.2
1248,1,5.6,0.52,1.0161,3.19,0.0,0,13.9,17.1,10.4,22.2
1249,1,3.4,0.39,1.0161,3.22,0.0,0,14.1,18.0,9.0,22.5
1250,2,2.3,0.5,1.0161,2.87,0.16,0,11.3,18.5,8.5,24.5
1251,8,1.9,0.67,1.0161,1.48,0.68,0,2.4,18.8,13.5,23.3
1252,5,1.4,0.77,1.0161,2.34,0.07,0,7.4,18.8,14.0,22.2
1253,5,2.7,0.77,1.0161,1.81,0.77,0,4.1,18.8,12.5,24.5
1254,4,1.0,0.84,1.0161,2.43,0.0,0,8.0,18.7,12.5,24.0
1255,5,1.4,0.77,1.0161,2.02,0.05,0,5.3,19.0,15.0,25.5
1256,5,1.4,0.77,1.0161,2.28,0.15,0,6.9,18.6,12.0,25.6
1257,2,1.4,0.74,1.0161,2.67,0.0,0,9.6,20.1,12.2,25.5
1258,4,1.3,0.72,1.0161,2.71,0.0,0,9.9,16.9,11.5,23.5
1259,5,1.9,0.71,1.0161,2.36,1.05,0,7.4,18.0,12.0,25.6
1260,8,1.9,0.94,1.0161,0.74,1.83,0,0.0,13.3,11.5,15.6
1261,5,3.6,0.9,1.0161,1.36,0.08,0,1.8,12.3,9.8,15.0
1262,5,2.6,0.81,1.0161,2.16,0.01,0,6.1,15.9,8.8,20.6
1263,7,3.0,0.91,1.0161,0.75,0.16,0,0.0,16.2,13.6,18.8
1264,8,5.5,0.86,1.0161,1.13,0.53,0,0.9,15.4,13.0,19.6
1265,7,6.6,0.77,1.0161,2.03,0.37,0,5.3,12.4,10.5,16.0
1266,8,5.1,0.91,1.0161,0.75,1.31,0,0.0,15.0,9.2,17.0
1267,8,5.3,0.9,1.0161,0.75,0.51,0,0.0,16.7,15.0,18.9
1268,6,2.7,0.9,1.0161,1.0,0.35,0,0.5,14.3,12.9,18.5
1269,3,3.9,0.79,1.0161,2.34,0.0,0,7.3,13.2,9.0,19.8
1270,4,2.6,0.66,1.0161,1.73,0.0,0,3.6,16.6,8.4,19.5
1271,7,4.1,0.71,1.0161,1.75,0.88,0,3.7,16.8,12.6,21.5
1272,4,5.4,0.72,1.0161,2.74,0.0,0,10.1,15.3,11.8,19.5
1273,8,2.4,0.84,1.0161,1.28,1.53,0,1.5,15.8,11.2,19.0
1274,5,4.6,0.86,1.0161,1.65,0.19,0,3.2,14.2,13.5,19.5
1275,3,3.7,0.72,1.0161,2.75,0.0,0,10.2,15.9,11.3,21.4
1276,4,2.5,0.6,1.0161,2.3,0.0,0,7.1,18.2,10.3,22.8
1277,6,2.3,0.74,1.0161,1.37,0.05,0,1.9,17.4,11.2,22.0
1278,6,2.2,0.81,1.0161,1.77,0.0,0,3.9,18.2,12.0,23.1
1279,4,1.9,0.66,1.0161,2.28,1.28,0,7.0,21.0,12.0,25.8
1280,7,2.0,0.77,1.0161,2.27,0.08,0,6.9,18.7,15.2,24.2
1281,5,2.3,0.75,1.0161,2.12,0.0,0,6.0,18.6,14.0,22.7
1282,7,2.2,0.78,1.0161,1.77,0.0,0,3.9,18.2,13.0,23.7
1283,5,5.0,0.76,1.0161,2.33,0.0,0,7.4,17.1,15.0,20.6
1284,8,1.8,0.87,1.0161,1.11,0.2,0,0.9,14.8,10.4,18.5
1285,6,3.8,0.75,1.0161,1.79,0.0,0,4.1,16.4,11.8,20.2
1286,6,4.7,0.7,1.0161,1.94,0.0,0,5.0,15.6,11.3,19.0
1287,8,3.8,0.83,1.0161,0.98,0.22,0,0.5,14.6,13.2,17.2
1288,6,2.9,0.74,1.0161,1.69,0.1,0,3.6,16.2,12.4,21.5
1289,6,3.7,0.75,1.0161,2.28,0.81,0,7.2,17.3,10.9,23.5
1290,4,3.0,0.74,1.0161,2.33,0.0,0,7.6,16.3,10.0,21.5
1291,6,3.2,0.68,1.0161,2.3,0.0,0,7.4,20.4,12.9,26.5
1292,4,3.2,0.73,1.0161,2.48,0.0,0,8.7,20.0,14.9,25.5
1293,5,2.5,0.64,1.0161,2.83,0.0,0,11.4,19.1,12.3,23.2
1294,2,2.3,0.64,1.0161,2.84,0.0,0,11.5,18.0,12.7,22.3
1295,2,1.6,0.75,1.0161,2.51,0.0,0,9.1,19.0,11.7,25.0
1296,7,2.9,0.75,1.0161,0.79,0.0,0,0.1,19.7,14.4,22.2
1297,1,4.1,0.62,1.0161,2.88,0.0,0,12.0,20.7,13.8,27.0
1298,4,2.0,0.61,1.0161,2.63,0.0,0,10.1,24.4,15.0,30.8
1299,5,1.6,0.74,1.0161,1.88,0.0,0,5.0,23.4,19.0,28.6
1300,5,4.4,0.69,1.0161,2.05,0.0,0,6.1,24.2,17.6,30.7
1301,8,3.5,0.86,1.0161,0.77,1.6,0,0.1,16.4,13.5,23.2
1302,2,2.9,0.72,1.0161,2.64,0.0,0,10.4,15.6,8.2,19.8
1303,2,3.8,0.61,1.0161,2.93,0.0,0,12.8,16.6,10.8,20.5
1304,2,3.4,0.54,1.0161,2.79,0.0,0,11.8,18.7,10.5,23.5
1305,2,3.6,0.49,1.0161,2.89,0.0,0,12.7,21.1,9.5,25.5
1306,1,2.9,0.52,1.0161,2.86,0.0,0,12.5,20.7,11.4,26.0
1307,3,3.0,0.67,1.0161,2.62,0.0,0,10.6,16.4,12.2,23.0
1308,0,1.9,0.6,1.0161,2.66,0.0,0,11.0,19.8,10.2,26.0
1309,4,2.0,0.62,1.0161,1.93,0.0,0,5.7,22.4,12.9,30.5
1310,5,2.8,0.67,1.0161,1.86,0.21,0,5.3,23.4,16.0,31.8
1311,7,4.9,0.76,1.0161,1.35,0.23,0,2.4,18.2,15.4,22.7
1312,7,4.0,0.74,1.0161,1.92,0.0,0,5.8,19.7,14.6,25.3
1313,3,2.6,0.67,1.0161,2.12,0.0,0,7.3,22.6,13.6,28.2
1314,8,3.0,0.86,1.0161,0.64,0.24,0,0.0,18.0,16.8,22.6
1315,6,3.5,0.86,1.0161,1.28,0.08,0,2.2,16.0,12.4,20.0
1316,7,3.4,0.83,1.0161,0.96,0.02,0,0.8,13.2,11.9,16.8
1317,7,5.9,0.74,1.0161,0.79,0.02,0,0.3,17.1,11.4,20.6
1318,4,6.3,0.84,1.0161,1.4,0.34,0,2.9,16.1,14.5,20.6
1319,6,4.4,0.79,1.0161,1.44,0.0,0,3.2,16.2,10.2,20.6
1320,5,3.8,0.79,1.0161,1.38,0.01,0,2.9,16.8,11.0,20.2
1321,6,2.1,0.85,1.0161,0.61,0.11,0,0.0,15.8,10.4,19.0
1322,6,3.6,0.84,1.0161,1.02,0.0,0,1.2,15.1,13.6,19.1
1323,7,3.6,0.73,1.0161,1.21,0.1,0,2.1,15.9,9.2,20.6
1324,7,3.5,0.83,1.0161,0.85,0.28,0,0.6,15.0,13.4,18.0
1325,7,4.1,0.79,1.0161,0.59,0.92,0,0.0,13.8,11.1,15.4
1326,7,7.4,0.76,1.0161,0.84,0.05,0,0.6,14.9,11.0,18.0
1327,6,5.1,0.88,1.0161,1.08,0.34,0,1.6,13.8,11.8,18.6
1328,7,5.8,0.84,1.0161,1.15,0.08,0,2.0,13.6,9.4,16.8
1329,8,5.0,0.93,1.0161,0.82,0.57,0,0.6,13.6,12.2,17.0
1330,6,3.9,0.84,1.0161,1.07,0.0,0,1.7,15.1,13.4,18.5
1331,5,6.2,0.8,1.0161,1.24,0.02,0,2.6,15.8,10.9,21.0
1332,7,5.5,0.78,1.0161,0.95,0.01,0,1.2,17.0,12.8,19.4
1333,7,5.3,0.84,1.0161,0.74,1.04,0,0.4,18.5,16.4,21.2
1334,5,4.4,0.83,1.0161,1.16,0.0,0,2.3,14.0,12.2,18.8
1335,6,3.5,0.85,1.0161,1.42,0.12,0,4.0,12.7,10.0,17.4
1336,5,2.5,0.84,1.0161,1.64,0.0,0,5.6,13.3,8.2,18.5
1337,3,2.0,0.74,1.0161,1.5,0.0,0,4.7,14.7,6.9,19.8
1338,8,4.9,0.78,1.0161,0.64,0.15,0,0.2,15.7,13.6,18.8
1339,4,4.7,0.73,1.0161,1.79,0.04,0,7.6,17.6,11.8,22.3
1340,2,4.8,0.77,1.0161,1.51,0.03,0,5.4,16.2,13.8,20.2
1341,4,5.3,0.8,1.0161,1.41,0.05,0,4.7,14.3,11.1,19.6
1342,8,2.9,0.89,1.0161,0.5,0.16,0,0.0,13.8,10.0,17.2
1343,7,1.8,0.83,1.0161,1.32,0.52,0,4.2,14.5,10.0,19.0
1344,7,2.8,0.85,1.0161,0.83,0.0,0,1.2,13.4,11.0,17.0
1345,7,1.6,0.85,1.0161,0.64,0.0,0,0.4,12.8,9.5,16.5
1346,5,2.6,0.82,1.0161,1.24,0.0,0,3.9,13.9,8.2,19.0
1347,3,3.7,0.78,1.0161,1.27,0.0,0,4.2,12.4,9.1,18.5
1348,6,2.1,0.73,1.0161,1.49,0.0,0,6.1,14.6,8.5,19.3
1349,3,1.8,0.78,1.0161,1.26,1.56,0,4.3,16.9,9.8,21.5
1350,7,2.0,0.89,1.0161,0.46,0.03,0,0.0,15.6,14.7,17.0
1351,5,2.5,0.91,1.0161,0.45,0.0,0,0.0,14.1,13.2,17.0
1352,3,2.2,0.86,1.0161,1.35,0.0,0,5.3,15.6,11.0,20.8
1353,0,2.7,0.85,1.0161,1.78,0.0,0,9.5,15.1,10.5,22.2
1354,0,1.0,0.83,1.0161,1.7,0.0,0,8.9,16.9,8.5,25.0
1355,2,3.3,0.81,1.0161,1.45,0.0,0,6.6,18.7,14.5,27.4
1356,6,2.4,0.85,1.0161,1.25,0.0,0,4.9,17.8,13.4,23.0
1357,6,4.2,0.82,1.0161,0.67,0.0,0,0.9,16.2,14.0,19.0
1358,3,4.1,0.8,1.0161,0.74,0.0,0,1.3,16.9,12.2,21.3
1359,6,1.8,0.85,1.0161,0.75,0.0,0,1.4,16.2,12.4,20.0
1360,3,1.4,0.81,1.0161,1.04,0.0,0,3.6,17.2,14.5,21.6
1361,1,2.9,0.79,1.0161,1.1,0.0,0,4.2,18.7,12.9,23.5
1362,5,5.1,0.8,1.0161,1.06,0.55,0,3.9,18.0,15.8,22.5
1363,5,4.9,0.85,1.0161,0.99,0.63,0,3.4,9.8,8.0,17.0
1364,8,6.2,0.89,1.0161,0.38,1.41,0,0.0,13.6,6.0,16.0
1365,4,7.6,0.71,1.0161,1.23,0.0,0,5.9,12.4,10.8,16.4
1366,6,5.2,0.81,1.0161,0.92,0.04,0,3.1,9.4,6.1,13.1
1367,8,6.0,0.85,1.0161,0.36,0.34,0,0.0,12.4,5.0,13.6
1368,8,6.4,0.86,1.0161,0.36,0.08,0,0.0,12.2,11.3,13.6
1369,6,4.9,0.84,1.0161,0.35,0.29,0,0.0,10.8,8.2,12.2
1370,5,4.6,0.86,1.0161,0.8,0.0,0,2.5,11.0,9.5,14.2
1371,4,5.6,0.75,1.0161,1.03,0.2,0,4.7,11.4,6.2,15.0
1372,4,5.0,0.82,1.0161,0.95,0.15,0,4.0,11.5,9.4,15.6
1373,6,4.4,0.89,1.0161,0.71,2.24,0,2.0,8.8,5.8,12.3
1374,4,4.3,0.84,1.0161,1.26,1.68,0,7.6,9.8,7.4,13.8
1375,4,4.0,0.84,1.0161,1.03,0.02,0,5.2,9.6,7.6,14.2
1376,5,3.9,0.75,1.0161,1.15,0.19,0,6.7,11.6,4.0,16.0
1377,4,3.1,0.87,1.0161,0.78,0.28,0,3.0,9.8,7.0,15.4
1378,6,4.0,0.92,1.0161,0.5,0.0,0,0.8,10.4,4.8,12.0
1379,8,3.8,0.92,1.0161,0.3,0.0,0,0.0,12.6,9.5,13.6
1380,3,3.5,0.83,1.0161,1.03,0.0,0,6.0,12.8,10.8,18.2
1381,3,5.2,0.86,1.0161,0.64,0.06,0,2.1,10.4,8.4,16.0
1382,3,5.1,0.78,1.0161,0.96,0.0,0,5.5,8.0,6.3,12.6
1383,1,2.7,0.8,1.0161,1.18,0.0,0,8.5,7.6,3.0,12.8
1384,3,4.6,0.78,1.0161,0.67,0.0,0,2.6,9.0,5.5,13.8
1385,8,4.5,0.88,1.0161,0.43,0.58,0,0.7,10.4,6.5,13.2
1386,7,3.2,0.89,1.0161,0.52,0.0,0,1.4,11.3,8.4,15.2
1387,2,3.5,0.8,1.0161,0.87,0.0,0,5.1,12.2,9.0,16.6
1388,5,4.5,0.82,1.0161,0.67,0.03,0,3.0,15.5,9.9,19.4
1389,2,2.1,0.86,1.0161,1.03,0.02,0,7.7,12.8,10.5,18.2
1390,3,4.0,0.84,1.0161,0.63,0.04,0,2.8,11.0,7.6,15.1
1391,2,3.4,0.82,1.0161,0.41,0.0,0,0.8,9.8,3.2,13.0
1392,8,3.0,0.86,1.0161,0.24,0.1,0,0.0,11.6,9.4,12.2
1393,0,1.6,0.84,1.0161,0.86,0.0,0,6.0,8.7,4.0,15.0
1394,3,0.8,0.86,1.0161,0.81,0.0,0,5.4,6.4,1.2,14.0
1395,5,2.4,0.91,1.0161,0.39,0.0,0,0.9,5.6,0.6,8.0
1396,3,3.4,0.78,1.0161,0.82,0.0,0,5.9,6.5,4.0,11.5
1397,5,1.8,0.95,1.0161,0.37,0.0,0,0.8,4.4,0.1,7.5
1398,0,4.5,0.84,1.0161,0.79,0.0,0,5.9,3.8,0.0,8.2
1399,5,6.4,0.81,1.0161,0.45,0.2,0,1.6,6.3,3.1,9.5
1400,4,4.2,0.83,1.0161,0.55,0.04,0,2.8,9.1,6.2,13.3
1401,4,4.5,0.79,1.0161,0.4,0.0,0,1.3,10.5,6.7,15.0
1402,4,3.6,0.81,1.0161,0.61,0.0,0,3.9,10.5,7.5,13.6
1403,6,4.2,0.8,1.0161,0.36,0.45,0,1.0,11.6,5.6,15.6
1404,3,5.1,0.74,1.0161,0.58,0.0,0,3.7,13.8,9.3,17.6
1405,6,3.0,0.87,1.0161,0.41,0.01,0,1.6,10.6,7.2,13.8
1406,5,5.2,0.87,1.0161,0.27,0.34,0,0.4,9.2,6.9,10.8
1407,5,7.5,0.86,1.0161,0.46,0.76,0,2.4,10.9,7.6,13.5
1408,6,3.1,0.93,1.0161,0.18,0.48,0,0.0,9.2,7.4,11.3
1409,7,5.1,0.86,1.0161,0.18,0.78,0,0.0,13.0,8.0,14.5
1410,6,5.9,0.84,1.0161,0.28,0.79,0,0.6,11.5,10.4,15.0
1411,7,7.4,0.74,1.0161,0.33,0.0,0,1.1,12.0,10.2,13.5
1412,7,6.1,0.83,1.0161,0.44,0.24,0,2.5,8.3,7.2,11.4
1413,2,5.0,0.76,1.0161,0.63,0.0,0,5.7,5.2,3.9,9.2
1414,8,6.7,0.86,1.0161,0.17,0.9,0,0.0,8.2,3.2,17.4
1415,7,4.9,0.77,1.0161,0.4,0.21,0,2.3,9.5,7.2,11.6
1416,7,5.9,0.86,1.0161,0.24,0.36,0,0.5,8.6,2.9,10.8
1417,5,10.7,0.76,1.0161,0.16,0.03,0,0.0,13.7,10.2,14.6
1418,8,8.7,0.82,1.0161,0.18,0.62,0,0.1,14.8,12.4,16.0
1419,7,6.0,0.83,1.0161,0.15,0.0,0,0.0,7.8,5.2,15.4
1420,5,6.0,0.79,1.0161,0.28,0.14,0,1.0,5.0,0.8,7.0
1421,5,8.5,0.77,1.0161,0.37,0.21,0,2.3,8.3,5.4,12.1
1422,7,4.3,0.91,1.0161,0.15,0.07,0,0.0,8.9,4.0,11.2
1423,3,5.0,0.78,1.0161,0.53,0.0,0,5.1,10.2,7.3,12.0
1424,6,6.4,0.83,1.0161,0.14,0.44,0,0.0,8.9,7.6,12.0
1425,4,4.8,0.83,1.0161,0.27,0.0,0,1.1,7.4,5.2,8.8
1426,6,1.7,0.89,1.0161,0.3,0.0,0,1.5,6.3,3.0,8.0
1427,8,0.8,0.94,1.0161,0.14,0.0,0,0.0,6.1,5.1,6.8
1428,8,1.3,0.93,1.0161,0.14,0.0,0,0.0,6.6,5.3,7.0
1429,5,3.2,0.83,1.0161,0.13,0.0,0,0.0,7.0,6.1,9.0
1430,3,4.8,0.8,1.0161,0.41,0.0,0,4.0,6.2,3.2,8.5
1431,5,2.7,0.87,1.0161,0.12,0.0,0,0.0,2.2,1.4,4.4
1432,3,3.1,0.88,1.0161,0.46,0.0,0,5.1,2.2,-0.5,5.5
1433,1,2.6,0.83,1.0161,0.36,0.0,0,3.2,1.3,-2.5,4.5
1434,3,3.7,0.77,1.0161,0.21,0.0,0,0.8,1.4,-2.0,3.0
1435,0,2.6,0.72,1.0161,0.46,0.0,0,5.4,1.1,-1.4,3.8
1436,0,1.9,0.74,1.0161,0.46,0.0,0,5.3,0.4,-4.0,4.2
1437,0,2.3,0.74,1.0161,0.46,0.0,0,5.4,0.6,-5.5,5.3
1438,0,3.2,0.79,1.0161,0.45,0.0,0,5.4,-0.6,-3.4,2.4
1439,8,2.0,0.91,1.0161,0.12,0.0,0,0.0,-2.6,-4.4,-0.5
1440,8,2.1,0.87,1.0161,0.11,0.0,0,0.0,1.2,-3.8,2.0
1441,6,5.1,0.85,1.0161,0.25,0.0,0,1.6,0.1,-1.2,1.8
1442,8,5.4,0.91,1.0161,0.29,0.16,0,2.2,-0.6,-1.4,2.0
1443,2,5.0,0.8,1.0161,0.23,0.0,1,1.3,-5.3,-7.2,-1.4
1444,5,2.6,0.81,1.0161,0.16,0.0,1,0.4,-5.5,-10.4,-3.4
1445,8,2.8,0.86,1.0161,0.22,0.1,1,1.2,-3.1,-4.5,-2.0
1446,8,2.2,0.92,1.0161,0.11,0.01,2,0.0,-1.5,-4.3,-1.0
1447,8,4.3,0.88,1.0161,0.11,0.03,2,0.0,-1.9,-3.2,-1.0
1448,8,2.8,0.91,1.0161,0.11,0.0,2,0.0,-0.6,-2.0,0.5
1449,8,2.4,0.91,1.0161,0.11,0.0,2,0.0,-2.8,-3.4,-1.3
1450,8,2.4,0.9,1.0161,0.11,0.0,1,0.0,-2.7,-5.0,-2.2
1451,4,2.4,0.85,1.0161,0.38,0.0,1,4.0,-2.0,-4.0,1.2
1452,0,2.2,0.7,1.0161,0.42,0.0,0,5.0,-5.0,-7.4,-2.5
1453,0,4.1,0.61,1.0161,0.44,0.0,0,5.3,-4.6,-9.0,-1.5
1454,3,6.1,0.7,1.0161,0.42,0.04,0,5.0,-0.4,-6.5,2.4
1455,8,3.9,0.97,1.0161,0.11,0.72,0,0.0,4.4,1.8,7.2
1456,7,1.6,0.99,1.0161,0.11,0.0,0,0.0,1.6,-0.5,4.8
1457,7,2.9,0.93,1.0161,0.11,0.0,0,0.0,1.6,-1.0,2.5
1458,5,4.3,0.81,1.0161,0.37,0.0,0,3.8,2.4,0.0,5.5
1459,6,4.5,0.92,1.0161,0.11,0.0,0,0.0,2.4,0.5,4.8
1460,3,5.5,0.88,1.0161,0.42,0.0,0,4.7,-1.0,-1.8,0.7
1461,8,3.7,0.93,1.0161,0.12,0.0,0,0.0,4.0,-1.6,5.2
1462,3,2.8,0.84,1.0161,0.38,0.0,0,3.8,2.4,0.4,6.6
1463,2,5.3,0.8,1.0161,0.43,0.0,0,4.7,2.1,-0.5,4.4
1464,0,3.9,0.71,1.0161,0.48,0.0,0,5.7,0.6,-1.8,5.7
1465,8,2.3,0.96,1.0161,0.12,0.0,0,0.0,-2.2,-5.6,0.4
1466,8,3.2,0.99,1.0161,0.12,0.17,0,0.0,2.2,-0.8,3.0
1467,8,1.6,0.97,1.0161,0.12,0.06,0,0.0,1.6,0.6,3.4
1468,8,2.6,0.98,1.0161,0.12,0.11,0,0.0,3.2,0.8,4.0
1469,8,4.0,0.96,1.0161,0.13,0.08,0,0.0,4.0,3.0,5.2
1470,8,4.5,0.79,1.0161,0.13,0.02,0,0.0,0.2,-1.2,3.0
1471,8,3.6,0.83,1.0161,0.13,0.0,0,0.0,-0.6,-2.0,0.4
1472,5,2.6,0.75,1.0161,0.21,0.0,0,0.7,-2.7,-4.3,-0.4
1473,8,2.7,0.84,1.0161,0.13,0.26,0,0.0,-0.2,-4.0,0.8
1474,8,3.4,0.92,1.0161,0.13,0.19,0,0.0,2.9,0.8,4.2
1475,2,3.5,0.7,1.0161,0.28,0.0,0,1.4,-0.8,-2.5,2.5
1476,0,2.7,0.64,1.0161,0.58,0.0,0,6.5,-1.1,-5.5,1.6
1477,0,3.1,0.68,1.0161,0.57,0.0,0,6.3,-2.2,-4.1,0.4
1478,0,2.5,0.77,1.0161,0.58,0.0,0,6.4,-2.5,-7.4,0.8
1479,5,3.9,0.82,1.0161,0.22,0.0,0,0.5,-0.6,-4.9,1.0
1480,0,4.6,0.85,1.0161,0.45,0.0,0,3.6,-2.3,-4.8,0.2
1481,8,3.0,0.9,1.0161,0.15,0.0,0,0.0,-1.9,-4.6,-0.8
1482,8,1.4,0.98,1.0161,0.15,0.0,0,0.0,-0.2,-1.2,0.4
1483,8,2.9,0.88,1.0161,0.15,0.0,0,0.0,0.1,-0.2,1.5
1484,8,3.2,0.92,1.0161,0.15,0.01,0,0.0,1.3,-1.2,2.0
1485,8,3.4,0.92,1.0161,0.16,0.0,0,0.0,1.4,0.8,2.0
1486,8,3.4,0.92,1.0161,0.16,0.0,0,0.0,2.2,1.4,3.2
1487,8,3.4,0.84,1.0161,0.16,0.0,0,0.0,2.2,1.5,4.2
1488,8,6.2,0.82,1.0161,0.17,0.25,0,0.0,0.8,-0.2,2.2
1489,7,4.0,0.9,1.0161,0.17,0.0,5,0.0,2.2,-0.4,3.0
1490,7,5.8,0.9,1.0161,0.17,0.34,0,0.0,2.8,0.8,5.6
1491,7,5.3,0.88,1.0161,0.17,0.41,0,0.0,3.8,1.8,5.2
1492,8,6.1,0.82,1.0161,0.18,0.0,0,0.0,9.2,3.0,10.4
1493,7,3.8,0.9,1.0161,0.18,0.03,0,0.0,7.5,5.4,9.5
1494,8,5.3,0.79,1.0161,0.18,0.13,0,0.0,7.9,6.4,9.0
1495,4,6.5,0.81,1.0161,0.58,0.11,0,4.1,5.0,3.5,7.8
1496,2,6.8,0.77,1.0161,0.61,0.0,0,4.4,2.5,1.2,6.0
1497,6,4.5,0.88,1.0161,0.38,0.04,0,1.4,1.2,-1.0,4.3
1498,7,2.9,0.89,1.0161,0.2,0.34,0,0.0,2.4,-0.8,4.0
1499,7,5.1,0.93,1.0161,0.2,0.1,0,0.0,5.3,2.5,7.4
1500,8,5.7,0.93,1.0161,0.2,0.21,0,0.0,6.0,3.8,7.0
1501,8,5.0,0.95,1.0161,0.21,0.06,0,0.0,5.2,4.5,6.7
1502,8,6.7,0.97,1.0161,0.21,1.07,0,0.0,4.6,4.2,5.8
1503,7,1.7,0.92,1.0161,0.22,0.06,0,0.0,3.0,0.0,4.5
1504,0,2.0,0.78,1.0161,0.63,0.0,0,3.6,2.0,-1.2,4.8
1505,3,4.5,0.61,1.0161,0.86,0.0,0,6.5,1.9,-2.6,5.5
1506,2,2.6,0.59,1.0161,0.82,0.0,0,5.8,3.4,-0.8,6.3
1507,8,3.4,0.69,1.0161,0.23,0.16,0,0.0,2.6,-0.8,4.2
1508,8,4.3,0.89,1.0161,0.23,0.63,0,0.0,3.2,1.2,4.6
1509,8,1.9,0.89,1.0161,0.24,0.0,1,0.0,-0.2,-1.0,3.5
1510,7,6.3,0.79,1.0161,0.24,0.0,0,0.0,-1.0,-1.6,0.0
1511,0,2.9,0.65,1.0161,0.95,0.0,0,6.8,-0.8,-5.5,2.4
1512,0,2.4,0.61,1.0161,1.01,0.0,0,7.4,-0.6,-4.9,3.5
1513,3,4.7,0.71,1.0161,1.04,0.06,0,7.6,1.0,-4.0,4.2
1514,7,6.9,0.82,1.0161,0.42,0.16,0,0.8,5.4,1.3,6.5
1515,6,5.8,0.84,1.0161,0.68,0.0,0,3.0,8.4,4.9,12.0
1516,3,5.1,0.58,1.0161,0.99,0.0,0,6.4,10.3,6.0,16.4
1517,4,5.0,0.64,1.0161,0.49,0.08,0,1.2,9.1,4.4,13.5
1518,8,3.6,0.89,1.0161,0.28,0.07,0,0.0,9.2,7.4,11.2
1519,6,1.8,0.88,1.0161,0.42,0.0,0,0.6,7.9,5.2,12.6
1520,8,3.8,0.87,1.0161,0.29,0.0,0,0.0,4.8,3.2,8.0
1521,8,1.5,0.88,1.0161,0.39,0.0,0,0.2,4.0,2.9,4.4
1522,3,2.9,0.86,1.0161,0.92,0.0,0,4.0,2.8,1.0,6.0
1523,8,2.9,0.83,1.0161,0.33,0.0,0,0.0,0.0,-1.2,2.0
1524,8,4.7,0.69,1.0161,0.33,0.0,0,0.0,0.6,-1.3,1.6
1525,5,7.4,0.68,1.0161,0.94,0.0,0,3.9,-0.2,-1.0,1.2
1526,4,7.0,0.61,1.0161,1.01,0.0,0,4.4,-2.5,-4.0,-0.5
1527,2,7.5,0.59,1.0161,1.33,0.0,0,7.5,-1.2,-4.4,1.2
1528,0,5.4,0.59,1.0161,1.49,0.0,0,9.0,-0.6,-5.2,3.9
1529,0,3.1,0.61,1.0161,1.43,0.0,0,8.2,0.8,-4.3,7.5
1530,0,2.0,0.73,1.0161,1.3,0.0,0,6.7,1.2,-3.4,7.6
1531,0,1.4,0.67,1.0161,1.18,0.0,0,5.4,3.7,-3.2,9.5
1532,1,3.7,0.49,1.0161,1.18,0.0,0,5.2,7.7,1.5,12.6
1533,8,4.0,0.73,1.0161,0.38,0.36,0,0.0,4.6,3.0,7.8
1534,8,5.3,0.69,1.0161,0.44,0.03,0,0.1,4.8,3.0,8.2
1535,7,5.8,0.64,1.0161,0.39,0.0,0,0.0,1.6,0.4,4.3
1536,0,5.9,0.48,1.0161,1.6,0.0,0,8.7,0.6,-3.5,5.0
1537,1,4.4,0.56,1.0161,1.68,0.0,0,9.3,0.2,-3.6,5.2
1538,1,3.2,0.56,1.0161,1.56,0.0,0,7.9,0.9,-4.4,5.1
1539,8,6.4,0.77,1.0161,0.42,0.71,0,0.0,3.2,-1.0,4.1
